ID,Expediente Nº,Año,Localidad,Elementos
9789,606,2013,RAWSON,"1 notebook, 1 mouse, 1 pendrive de 4 gb, un bolso"
9791,1188,2013,COMODORO RIVADAVIA,"3 cochecitos tipo paraguas, 1 licuadora de mano, 1 procesadora, 1 aspiradora, 1 heladera c/freezer"
9798,950,2013,RAWSON,1 aire acondicionado
9799,925,2013,RAWSON,1 VIDEOPROYECTOR
9814,122,2013,COMODORO RIVADAVIA,"2 minicomponentes, 1 freezer"
9815,1414,2013,COMODORO RIVADAVIA,"1 freezer, 1 maquina de coser, 3 cocinas de 4 hornallas"
9816,980,2013,RAWSON,1 aire acondicionado split 3000 FC
9817,235,2013,RIO MAYO,1 fotocopiadora
9818,1202,2013,GAIMAN,1 equipo de sonido
9819,293,2013,RIO MAYO,1 PC
9820,238,2013,RIO MAYO,1 videoproyector
9821,293,2013,RIO MAYO,1 impresora
9822,236,2013,RIO MAYO,1 heladera con freezer
9823,949,2013,RAWSON,1 calorama 9000 kcal
9825,1966,2013,TRELEW,1 fotocopiadora
9835,1327,2013,RAWSON,1 aire acondicionado
9836,90,2013,CAMARONES,1 freezer
9838,1201,2013,28 DE JULIO,"1 cocina industrial de 4 hornallas, 1 extractor de techo"
9839,1194,2013,28 DE JULIO,1 cortadora de cesped a explosión
9840,922,2013,RAWSON,1 heladera c/freezer
9841,2333,2013,COMODORO RIVADAVIA,1 IMPRESORA MULTIFUNCION
9842,1934,2013,DOLAVON,"2 rastrillos, 2 asadas, 2 palas poceras, 1 bordeadora electrica, 1 maquina de cortar cesped a explosion y 1 carretilla"
9843,1935,2013,DOLAVON,"1 plancha, 1 equipo de sonido"
9844,635,2013,CHOLILA, 1 equipo de sonido
9845,2254,2013,COMODORO RIVADAVIA,1 freezer
9846,2254,2013,COMODORO RIVADAVIA,"1 LCD de 32"""
9847,2343,2013,GAIMAN,"1 lustraaspiradora, 1 Multiprocesadora"
9849,2089,2013,TRELEW,12 colchones de 1 plaza
9850,2358,2013,GAIMAN,"1 fotocopiadora, 1 tonner"
9851,2345,2013,GAIMAN,"2 Impresora Multifuncion, 2 PC"
9852,2355,2013,GAIMAN,"1 Anafe, 2 archveros, 1 biblioteca, 2 latas de esmalte  4 litros de pintura, 1 lata de 20 litros latex"
9853,2344,2013,GAIMAN,1 fotocopiadora
9854,1984,2013,CERRO CENTINELA,"100 sillas plasticas, 10 mesas"
9855,2644,2013,CERRO CENTINELA,"1 freezer, 1 heladera con freezer"
9856,2342,2013,GAIMAN,1 PC
9857,1986,2013,TRELEW,1 videoproyector
9858,2357,2013,GAIMAN,1 PC
9859,2057,2013,TRELEW,1 videoproyector
9860,2347,2013,GAIMAN,"1 LCD 32"", 50 sillas plasticas"
9861,2352,2013,GAIMAN,"1 PC, 1 impresora"
9862,1200,2013,28 DE JULIO,1 mueble archivero
9863,2350,2013,GAIMAN,1 microondas
9864,3171,2013,RAWSON,1 videoproyector (3171/13) y 1 equipo de sonido (3740/12)
9866,2654,2013,SARMIENTO,1 fotocopiadora
9867,959,2013,COMODORO RIVADAVIA,"1 calorama, 1 freezer"
9868,2655,2013,SARMIENTO,1 fotocopiadora
9869,2729,2013,SARMIENTO,1 fotocopiadora
9870,2657,2013,SARMIENTO,1 fotocopiadora
9871,2656,2013,SARMIENTO,1 fotocopiadora
9872,2662,2013,SARMIENTO,1 fax
9873,2658,2013,SARMIENTO,1 equipo de sonido
9874,2509,2013,BUEN PASTO,"1 fotocopiadora, 1 impresora"
9875,1270,2013,BUEN PASTO,"20 mesas, 100 sillas plasticas , 1 videoproyector"
9876,2501,2013,LAGO BLANCO,1 freezer
9877,2475,2013,ALDEA BELEIRO,"1 fotocopiadora, 1 freezer"
9878,2470,2013,RICARDO ROJAS,"1 calorama, 1 freezer"
9879,2477,2013,FACUNDO,"1 fotocopiadora, 1 freezer"
9880,2607,2013,ALDEA APELEG,1 fotocopiadora
9881,1386,2013,GOBERNADOR COSTA,"1 LCD de 32"""
9882,2370,2013,GOBERNADOR COSTA,25 mesas de luz
9883,50,2013,GOBERNADOR COSTA,1 picadora de carne cal 32
9884,1149,2013,RIO PICO,"1 heladera con freezer, 1 microondas, 1 equipo de sonido"
9885,2476,2013,ATILIO VIGLIONE,"1 equipo de sonido, 1 fotocopiadora"
9886,1664,2013,ESQUEL,1 videoproyector
9887,1716,2013,ESQUEL,1 equipo de audio
9888,1667,2013,ESQUEL,1 camara de fotos digital
9889,1668,2013,ESQUEL,"1 motoguadaña, 1 multiprocesadora"
9890,1663,2013,ESQUEL,1 videoproyector
9891,1665,2013,ESQUEL,1 videoproyector y 1 equipo de sonido
9892,2469,2013,COLAN CONHUE,1 fotocopiadora
9894,2826,2013,ALDEA EPULEF,"1 fotocopiadora, 1 freezer"
9895,2458,2013,LOS ALTARES,1 freezer
9896,2645,2013,LAS PLUMAS,1 freezer
9897,2648,2013,DIQUE AMEGHINO,"1 impresora, 1 lavarropas"
9898,2472,2013,GAN GAN,2caloramas
9899,2472,2013,GAN GAN,2 termotanques
9900,2504,2013,PASO DEL SAPO,4 termotanques
9902,2647,2013,GASTRE,1 fotocopiadora
9903,2506,2013,CUSHAMEN,1 freezer
9904,2508,2013,TELSEN,4 termotanques
9905,3727,2013,COMODORO RIVADAVIA,1 notebook
9906,3674,2013,GAN GAN,"1 Heladera con freezer, 1 microondas"
9907,2089,2013,TRELEW,"12 colchones, 6 cuchetas"
9908,4106,2013,RAWSON,1 videoproyector
9909,2233,2013,TRELEW,1 videoproyector
9911,1098,2013,RIO MAYO,"1 videoproyector, 1 pantalla"
9912,3055,2013,TECKA,1 fotocopiadora
9913,1537,2013,ALTO RIO SENGUER,"5 mesas plasticas, 100 sillas plasticas"
9914,3728,2013,TRELEW, 3 PC
9915,2801,2013,PTO MADRYN, 1 cocina industrial
9916,3482,2013,COMODORO RIVADAVIA,1 heladera con freezer
9917,3481,2013,COMODORO RIVADAVIA,1 lavarropas
9919,4767,2013,JOSE DE SAN MARTIN,1 fotocopiadora
9921,4709,2013,TREVELIN,"1 LCD de 32"""
9922,4710,2013,TREVELIN,"1 LCD 32"""
9923,4539,2013,TRELEW,"1 LCD 42"", 1 computadora"
9924,4539,2013,TRELEW, 1 impresora multifuncion
9925,4640,2013,GUALJAINA,1 impresora multifuncion
9926,4637,2013,GUALJAINA,3 impresoras multifuncion
9927,4637,2013,GUALJAINA,1 videoproyector
9928,5072,2013,EL MAITEN,150 sillas plasticas
9929,5119,2013,COMODORO RIVADAVIA,150 sillas plasticas
9930,5227,2013,TRELEW, 1 equipo de sonido
9932,5293,2013,COMODORO RIVADAVIA,1 equipo de sonido
9933,5328,2013,COMODORO RIVADAVIA,1 impresora multifuncion
9935,5300,2013,COMODORO RIVADAVIA,1 impresora multifuncion
9936,5324,2013,COMODORO RIVADAVIA,1 impresora multifuncion
9937,5326,2013,COMODORO RIVADAVIA,"1 LCD de 32"""
9938,5327,2013,COMODORO RIVADAVIA,1 impresora multifuncion
9939,5323,2013,COMODORO RIVADAVIA,1 impresora multifuncion
9940,5305,2013,COMODORO RIVADAVIA,"1 LCD de 32"""
9941,1544,2013,COMODORO RIVADAVIA,"1 cocina de 4 hornallas, 1 heladera c/freezer"
9944,5332,2013,COMODORO RIVADAVIA,"1 LCD 32"""
9945,5304,2013,COMODORO RIVADAVIA,1 impresora multifuncion
9950,4614,2013,COMODORO RIVADAVIA," 1 LCD 42"""
9956,4466,2013,COMODORO RIVADAVIA,2 lavarropas de 8 kgrs
9975,3636,2013,TRELEW, 1 fotocopiadorqa
9992,4485,2013,TRELEW,2 maquinas de coser
9998,1722,2013,COMODORO RIVADAVIA,1 maquina de coser}
9999,4913,2013,COMODORO RIVADAVIA,1 termotanque
10129,3572,2013,RAWSON,4 colchones
10226,1756,2013,RIO MAYO,1 fotocopiadora
9934,99,2014,COMODORO RIVADAVIA,1 impresora multifuncion
9942,1342,2014,ESQUEL,1 equipo de sonido
9943,1369,2014,EPUYEN,1 lavarropas
9946,1420,2014,RAWSON,100 frazadas
9947,457,2014,CHOLILA,1 equipo de soindo
9948,2118,2014,CAMARONES,1 heladera con freezer
9949,2118,2014,CAMARONES, 50 frazadas
9951,87,2014,COMODORO RIVADAVIA,1 videoproyector con pantalla
9952,1958,2014,RAWSON,300 frazadas
9954,2101,2014,TRELEW,"1 heladera con freezer, 20 sillas plasticas, 2 caloramas tb"
9955,2638,2014,RAWSON,169 metros de tela para cortina
9957,3406,2014,SIERRA COLORADA,"1 fax, 1 impresora"
9958,3365,2014,TREVELIN, 1 lavarropas
9959,3408,2014,COMODORO RIVADAVIA,1 Computadora
9960,3578,2014,TRELEW,un silla de ruedas motorizada
9961,3727,2014,PTO MADRYN,"1 PC, 1 impresora multifuncion"
9962,3668,2014,LOS ALTARES,1 freezer
9963,3666,2014,PASO DE INDIOS,1 equipo de sonido
9964,3669,2014,PASO DE INDIOS,"1 LCD 39"""
9965,3667,2014,PASO DE INDIOS," 1 LCD 39"""
9966,3741,2014,JOSE DE SAN MARTIN,1 fotocopiadora
9967,3740,2014,PTO MADRYN,"1 heladera con freezer, 1 PC"
9968,3796,2014,PTO MADRYN, 1 pc
9969,3742,2014,JOSE DE SAN MARTIN,1 videoproyector
9970,3758,2014,JOSE DE SAN MARTIN,1 PC
9971,3881,2014,PUERTO PIRAMIDES,1 PC
9972,3116,2014,GAIMAN, 1 DVD
9973,3741,2014,JOSE DE SAN MARTIN,1 fotocopiadora
9976,2752,2014,TRELEW,1 PC
9977,2752,2014,TRELEW,1 DVD
9978,2752,2014,TRELEW,1 impresora laser
9979,3933,2014,PASO DEL SAPO,1 footocopiadora
9980,4000,2014,JOSE DE SAN MARTIN,1 cocina industrial
9981,4084,2014,JOSE DE SAN MARTIN,"5 ferulas inflables, 3 tablas rigidas"
9982,3920,2014,GOBERNADOR COSTA,"5 botiquines, 5 tensiometros, 5 termometros"
9983,3921,2014,JOSE DE SAN MARTIN,"1 LCD 39"""
9984,3922,2014,JOSE DE SAN MARTIN,4 bombos murgueros
9985,3923,2014,GOBERNADOR COSTA, 1 cortadora de cesped
9986,3925,2014,JOSE DE SAN MARTIN,1 mesa de ping pong
9987,3925,2014,JOSE DE SAN MARTIN,1 videoproyector
9988,3964,2014,JOSE DE SAN MARTIN,1 maquina overlock
9989,3939,2014,GOBERNADOR COSTA,"50 sillas plasticas, 5 mesas plasticas"
9990,3924,2014,JOSE DE SAN MARTIN," 4 juegos de camisetas, 4 pelotas de futbol N° 5, 4 casacas de arquero"
9991,4007,2014,COMODORO RIVADAVIA,"10 mesas, 100 sillas"
9994,4203,2014,TREVELIN, 1 PC
9995,3597,2014,CAMARONES,1 fotocopiadora
9996,3940,2014,PTO MADRYN,1 maquina de coser
9997,4225,2014,RIO PICO,1 PC
10000,1981,2014,EL HOYO,"1 heladera con freezer, un lavarropas"
10001,4301,2014,PLAYA UNION,una maquina de coser
10018,4591,2014,COMODORO RIVADAVIA,"1 horno microondas, 10 colchones, 5 cuchetas, 10 sillas, 1 lavarropas automatico"
10019,4600,2014,COMODORO RIVADAVIA,1 fotocopiadora
10020,4600,2014,COMODORO RIVADAVIA,35 caballetes de pino
10021,4600,2014,COMODORO RIVADAVIA,"1 LCD de 32"""
10022,4590,2014,COMODORO RIVADAVIA,"1 LCD de 32"""
10023,4590,2014,COMODORO RIVADAVIA,1 fotocopiadora
10024,4590,2014,COMODORO RIVADAVIA,15 caballetes de pino
10025,4589,2014,COMODORO RIVADAVIA,2 PC
10026,4589,2014,COMODORO RIVADAVIA,2 impresoras multifuncion
10027,4583,2014,COMODORO RIVADAVIA,1 equipo de sonido
10028,4584,2014,COMODORO RIVADAVIA,1 calorama 9000 kcal
10029,4594,2014,COMODORO RIVADAVIA, 100 sillas plasticas
10030,458,2014,COMODORO RIVADAVIA,"60 sillas plasticas, 10 mesas"
10032,4599,2014,COMODORO RIVADAVIA,1 heladera c/freezer
10033,4599,2014,COMODORO RIVADAVIA,100 sillas plasticas
10034,4595,2014,COMODORO RIVADAVIA,"1 LCD de 32"""
10035,4595,2014,COMODORO RIVADAVIA,2 heladera exhibidora
10038,4601,2014,COMODORO RIVADAVIA,1 impresora multifuncion
10039,4601,2014,COMODORO RIVADAVIA,1 PC
10041,4602,2014,COMODORO RIVADAVIA,1 videoproyector
10042,4598,2014,COMODORO RIVADAVIA,1 procesadora
10043,4598,2014,COMODORO RIVADAVIA,1 videoproyector
10048,4603,2014,COMODORO RIVADAVIA,2 freezer
10051,4585,2014,COMODORO RIVADAVIA,1 impresora multifuncion
10052,4585,2014,COMODORO RIVADAVIA,2 PC
10081,4588,2014,COMODORO RIVADAVIA,1 fotocopiadora
10083,4587,2014,COMODORO RIVADAVIA,1 fotocopiadora
10084,4593,2014,COMODORO RIVADAVIA,1 heladera familiar
10086,4367,2014,PTO MADRYN,1 computadora
10098,3759,2014,PTO MADRYN,1 minicomponente
10099,4205,2014,TREVELIN,1 videoproyector
10111,4204,2014,GOBERNADOR COSTA,2 juegos de camisetas
10227,2851,2014,COMODORO RIVADAVIA,1 freezer
10228,4473,2014,RADA TILLY,1 silla de ruedas
10283,2620,2014,RIO PICO,1 pantalla
10002,384,2015,EPUYEN,1 videoproyector
10003,384,2015,EPUYEN,1 impresora multifuncion
10004,246,2015,EPUYEN,1 fotocopiadora
10005,227,2015,EPUYEN,3 PC
10006,248,2015,EPUYEN,"1 heladera c/freezer, 1 cocina"
10007,247,2015,EPUYEN,1 batidora industrial
10008,249,2015,EPUYEN,1 videoproyector
10009,162,2015,RIO MAYO,2 lavarropas d 8 kgrs
10010,226,2015,RIO MAYO,1 freezer
10011,169,2015,RIO MAYO,1 lavarropas 8 kgrs
10012,170,2015,RIO MAYO,1 equipo de sonido
10013,170,2015,RIO MAYO, 1 impresora
10014,164,2015,RIO MAYO,"1 LCD 32"""
10015,163,2015,RIO MAYO,"1 Heladera con freezer, 1 cortadora de cesped a explosion"
10016,229,2015,RIO MAYO,1 Heladera con freezer
10017,187,2015,CORCOVADO,"1 camiseta de arquero, 14 pares de medias de futbol, 1 par de guantes de arquero, 10 canilleras, 10 tortuguitas, 8 conos, 3 pelotas de futsal"
10031,20,2015,COMODORO RIVADAVIA,100 sillones
10036,21,2015,COMODORO RIVADAVIA,1 equipo de sonido
10037,82,2015,COMODORO RIVADAVIA,1 equipo de sonido
10040,119,2015,COMODORO RIVADAVIA,1 freezer
10044,19,2015,COMODORO RIVADAVIA,"1 lavarropa de 8 kgr, 1 heladera con freezer"
10045,45,2015,COMODORO RIVADAVIA,50 sillas
10046,46,2015,COMODORO RIVADAVIA,1 PC
10047,46,2015,COMODORO RIVADAVIA,1 fotocopiadora
10049,298,2015,,1 cocina industrial
10050,44,2015,COMODORO RIVADAVIA,1 freidora industrial
10053,84,2015,COMODORO RIVADAVIA,1 PC
10054,83,2015,COMODORO RIVADAVIA,1 videoproyector
10055,83,2015,COMODORO RIVADAVIA,1 fax
10056,482,2015,CHOLILA,"1 LCD de 32"""
10057,519,2015,CHOLILA,2 motoguadañas a explosion
10058,484,2015,CHOLILA,"1 lcd de 32"", 8 sillas"
10059,483,2015,CHOLILA,"1 LCD de 32"", 1 mesa, 6 sillas"
10060,708,2015,EPUYEN,"3 escritorios, 6 sillas , 3 sillones"
10061,709,2015,PTO MADRYN,1 PC
10062,681,2015,PTO MADRYN,1 PC
10063,680,2015,PTO MADRYN,1 PC
10064,635,2015,PTO MADRYN,2 PC
10065,637,2015,PTO MADRYN,1 PC
10066,709,2015,PTO MADRYN,1 impresora
10067,632,2015,PTO MADRYN, 1 fotocopiadora
10068,680,2015,PTO MADRYN,1 impresora
10069,633,2015,PTO MADRYN,1 fotocopiadora
10070,634,2015,PTO MADRYN,1 fotocopiadora
10071,641,2015,PTO MADRYN,1 videoproyector + pantalla
10072,636,2015,PTO MADRYN,"1 LCD, 1 DVD"
10073,723,2015,PTO MADRYN,1 cocina industrial
10074,649,2015,SARMIENTO,1 generador electrico
10075,679,2015,SARMIENTO,1 videoproyector + pantalla
10076,778,2015,SARMIENTO,1 PC
10077,779,2015,PTO MADRYN,1 heladera c/freezer
10078,824,2015,TRELEW,1 heladera
10079,481,2015,TRELEW, 3 juegos de camisetas y 2 buzos de arquero
10080,183,2015,COLAN CONHUE,1 lavarropa
10082,81,2015,COMODORO RIVADAVIA,1 heladera comercial
10085,463,2015,COLAN CONHUE,1 fotocopiadora
10087,985,2015,GOBERNADOR COSTA,1 videoproyector + pantalla
10088,984,2015,GOBERNADOR COSTA,1 PC
10089,991,2015,GOBERNADOR COSTA,1 PC
10090,990,2015,GOBERNADOR COSTA,"10 balones de basquet, 10 pelotas de futbol, 10 pelotas de futsal, 20 pelotas de volley, 5 pelotas de handball"
10091,984,2015,GOBERNADOR COSTA,1 impresora multifuncion
10092,985,2015,GOBERNADOR COSTA,1 fotocopiadora
10093,991,2015,GOBERNADOR COSTA,1 fotocopiadora
10094,994,2015,GOBERNADOR COSTA,"1 LCD, 1 DVD, 1 impresora multifuncion"
10095,992,2015,GOBERNADOR COSTA,"1 microfono inalambrico, 1 mezclador de 8 canales"
10096,993,2015,GOBERNADOR COSTA,1 cocina industrial
10097,993,2015,GOBERNADOR COSTA,1 cocina industrial
10100,803,2015,RAWSON,"50 colchones, 50 frazadas"
10101,1623,2015,ALTO RIO SENGUER,1 calorama
10102,1625,2015,ALTO RIO SENGUER,1 impresora multifuncion
10103,1625,2015,ALTO RIO SENGUER,1 PC
10104,1094,2015,GOBERNADOR COSTA,"200 metros cable unipolar de 2,5 mm y 4 placards"
10105,1322,2015,LAGO PUELO,"1 videoproyector, 1 pantalla, 1 equipo de sonido"
10106,1021,2015,RAWSON,1 heladera con freezer
10107,385,2015,GUALJAINA,1 heladera industrial tipo carnicera
10108,1477,2015,RAWSON,1 cocina semi industrial
10109,1479,2015,RAWSON,"1 LCD de 39"""
10110,1478,2015,RAWSON,"1 equipo de sonido, 1 heladera con freezer, 1 LCD de 32"""
10112,1222,2015,LAGO PUELO,1 fotocopiadora
10113,1221,2015,EL HOYO," 1 amoladora, 1 taladro, 1 sierra circular, 1 amasadora, 1 maquina de coser"
10114,166,2015,RIO MAYO,3 PC
10115,164,2015,RIO MAYO,1 PC
10116,1580,2015,ALTO RIO SENGUER,Un pelapapa industrial
10117,1543,2015,TRELEW,1 LCD
10118,1605,2015,TRELEW,1 PC
10119,1605,2015,TRELEW,1 impresora
10120,1438,2015,RAWSON,1 equipo de sonido
10121,1734,2015,TRELEW,"1 PC, 50 sillas plasticas"
10122,1449,2015,COMODORO RIVADAVIA,1 PC
10123,1539,2015,COMODORO RIVADAVIA,1 heladera con freezer
10124,1220,2015,COMODORO RIVADAVIA,1 fotocopiadora
10125,1671,2015,COMODORO RIVADAVIA,1 fotocopiadora
10126,1324,2015,COMODORO RIVADAVIA,1 fotocopiadora
10127,1659,2015,COMODORO RIVADAVIA,"3 PC, 2 impresoras"
10128,1733,2015,TRELEW,"1 LCD de 39"""
10130,721,2015,ESQUEL,1 silla de ruedas
10131,823,2015,ESQUEL,1 silla de ruedas
10132,722,2015,ESQUEL,1 silla de ruedas
10133,2072,2015,TRELEW,"1 calorama pesado 7000 cal, 1 calorama catlitico de 4000 cal, 3 caloramas de 4000 cal TB, 1 cocina 4 hornallas, 1 termotanque de 80 ltrs, 1 anafe de 4 hornallas"
10134,2043,2015,COSTA DEL CHUBUT,"6 atriles, 6 paletas, 10 pinceles, 20 kilos de arcilla, 2 redoblantes, 2 bombos, 2 bongo,1 guiro metalico"
10135,2099,2015,COMODORO RIVADAVIA,3 caloventores
10136,2220,2015,COMODORO RIVADAVIA,1 notebook
10137,2030,2015,TRELEW,"12 almohadas, 12 camas, 12 colchones, 3 cunas, 3 colchones de cuna, 12 cubrecamas, 3 cubrecama cuna, 18 frazadas polares, 12 juegos de cortinas3 juegos de sabana de cuna, 12 juegoos de sabana,12 mesas de luz"
10138,2221,2015,COMODORO RIVADAVIA,1 notebook
10139,2201,2015,CUSHAMEN,"1 guitarra c/funda, 1 bombo, 1 licuadora,1 tostadora electrica, 1 jarra electrica, 1 cafetera"
10140,1914,2015,TRELEW,1 fotocopiadora
10141,2031,2015,PTO MADRYN,1 camara semi reflex
10142,1540,2015,TREVELIN, Herramientas de carpinteria y jardineria
10143,1542,2015,TREVELIN,1 PC
10144,1542,2015,TREVELIN,"1 LCD 39"", 1 impresora multifuncion"
10145,1528,2015,28 DE JULIO,"1 cocina industrial, 1 campana de acero inox."
10146,1915,2015,CUSHAMEN,20 juegos de ajedrez
10147,2447,2015,TRELEW,"1 LCD de 39"""
10148,2448,2015,COMODORO RIVADAVIA,"100 sillas, 20 mesas"
10149,2529,2015,EPUYEN,120 sillas plasticas
10150,2125,2015,PTO MADRYN,1 freezer
10151,380,2015,TRELEW,5 LCD y 5 Soportes de LCD
10152,2602,2015,ESQUEL,"1 notebook, 1 maletin porta notebook y un mouse"
10153,2602,2015,ESQUEL,1 impresora multifuncion
10154,2602,2015,ESQUEL,1 cocina 4 hornallas
10155,2736,2015,ESQUEL,"10 juegos de camisetas, 10 pelotas de futbol"
10156,2464,2015,ESQUEL,1 fotocopiadora
10157,2465,2015,ESQUEL,100 sillas plasticas
10158,2466,2015,ESQUEL,50 sillas plasticas apilables
10159,2468,2015,ESQUEL,"1 PC, 1 LCD de 32"""
10160,3033,2015,DOLAVON,"1 freezer, 1 impresora multifuncion"
10161,3033,2015,DOLAVON,1 PC
10162,2737,2015,RAWSON,1 heladera
10163,2778,2015,DIQUE AMEGHINO,20 bicicletas
10164,2449,2015,TRELEW,1 calorama
10165,2124,2015,EL HOYO,1 videoproyector
10166,2892,2015,ALDEA BELEIRO,20 bicicletas
10167,2779,2015,LAGO BLANCO,20 bicicletas
10168,2734,2015,ATILIO VIGLIONE,20 bibicletas
10169,2783,2015,FACUNDO,10 bicicletas
10170,2840,2015,CERRO CENTINELA,10 bicicletas
10171,2895,2015,ALDEA APELEG,20 bicicletas
10172,2735,2015,COLAN CONHUE,10 bicicletas
10173,2841,2015,BUEN PASTO, 1o bicicletas
10174,2777,2015,LAGUNITA SALADA,20 bicicletas
10175,2905,2015,CUSHAMEN,20 Bicicletas
10176,2891,2015,PASO DEL SAPO,10 bicicletas
10177,2467,2015,ESQUEL," 2 reflectores, 40 cucharas, 40 tenedores, 40 cuchillos, 40 vasos"
10178,3121,2015,RAWSON,2 pc
10179,2904,2015,ALDEA EPULEF,5 bicicletas
10180,3195,2015,CARRENLEUFU,20 bicicletas
10181,2906,2015,GASTRE,20 bicicletas
10182,3123,2015,PTO MADRYN,1 videoproyector
10183,2893,2015,LOS ALTARES,20 bicicletas
10184,2841,2015,BUEN PASTO,10 bicicletas
10185,2735,2015,COLAN CONHUE,10 bicicletas
10186,2904,2015,ALDEA EPULEF,5 bicicletas
10187,3502,2015,EPUYEN,"1 LCD de 32"" - 1 equipo de sonido"
10188,1835,2015,EL HOYO,un teclado musical
10189,1835,2015,EL HOYO,1 equipo de sonido
10190,1835,2015,EL HOYO,2 PC
10191,2397,2015,EL HOYO,"1 equipo de sonido, 5 pelotas de futbol, 1 juego de redes para arco de futbol,"
10192,2397,2015,EL HOYO,1 PC
10193,1954,2015,EL HOYO,1 PC
10194,1954,2015,EL HOYO,6 latas de pintura
10195,1955,2015,EL HOYO,1 videoproyector
10196,1955,2015,EL HOYO,1 PC
10197,1982,2015,EL HOYO,"1 PC, 1 Impresora"
10198,2738,2015,DOLAVON,1 silla de ruedas
10199,3166,2015,TRELEW,"1 notebook, 1 valija porta notebook"
10200,311,2015,ATILIO VIGLIONE,"4 calefactores electricos, 4 luces de emergencia, 1 anafe, 1 pava electrica, 1 saturometro, 1 manometro"
10201,3393,2015,TRELEW,80 sillas plasticas
10202,3385,2015,TRELEW,1 equipo de sonido
10203,3395,2015,TRELEW,"1 PC, 1 impresora"
10204,3390,2015,TRELEW,"1 heladera familiar, 2 pie de microfono"
10205,3388,2015,TRELEW,1 cocina 4 hornallas
10206,3501,2015,TRELEW,1 termotanque de 120 litros
10207,3294,2015,TRELEW,1 impresora
10208,3594,2015,TRELEW,1 fotocopiadora
10209,3594,2015,TRELEW,"1 equipo de sonido, 150 sillas plasticas"
10210,3387,2015,TRELEW,1 impresora
10211,3391,2015,TRELEW," 150 sillas plasticas, 1 freezer"
10212,3391,2015,TRELEW,1 fotocopiadora
10213,3391,2015,TRELEW,2 PC
10214,3389,2015,TRELEW,1 equipo de sonido
10215,3389,2015,TRELEW,1 PC
10216,3394,2015,TRELEW,1 PC
10217,3394,2015,TRELEW,1 fotocopiadora
10218,3392,2015,TRELEW,1 fotocopiadora
10219,3392,2015,TRELEW,1 equipo de sonido
10220,3085,2015,GAN GAN,20 bicicletas
10221,4036,2015,GAN GAN,1 lavarropas
10222,3376,2015,TRELEW,1 cocina 4 hornallas
10223,4074,2015,ESQUEL,1 videoproyector
10224,163,2015,RIO MAYO,1 PC
10225,4175,2015,ESQUEL,1 PC
10229,3122,2015,COMODORO RIVADAVIA,1 electrocardiografo
10230,2798,2015,COMODORO RIVADAVIA,1 videoproyector
10231,2952,2015,COMODORO RIVADAVIA,"1PC, 1 impresora"
10232,2952,2015,COMODORO RIVADAVIA, 1 fotocopiadora
10233,2804,2015,COMODORO RIVADAVIA,"1 PC, 1 impresora"
10234,2806,2015,COMODORO RIVADAVIA,"1 cocina industrial, 1 horno pizzero"
10235,2791,2015,COMODORO RIVADAVIA,1 freezer
10236,2800,2015,COMODORO RIVADAVIA,1 procesadora familiar
10237,2787,2015,COMODORO RIVADAVIA,2 maquinas de coser
10238,2787,2015,COMODORO RIVADAVIA,20 mesas y 50 sillas
10239,2805,2015,COMODORO RIVADAVIA,1 impresora
10240,2805,2015,COMODORO RIVADAVIA,60 sillas
10241,2799,2015,COMODORO RIVADAVIA, 1 cortadora de fiambre
10242,2799,2015,COMODORO RIVADAVIA,10 mesas
10243,2991,2015,COMODORO RIVADAVIA,"1 PC, 1 impresora"
10244,2803,2015,COMODORO RIVADAVIA,1 horno microondas
10245,2788,2015,COMODORO RIVADAVIA,1 equipo de audio
10246,2797,2015,COMODORO RIVADAVIA,1 impresora
10247,2797,2015,COMODORO RIVADAVIA,1 equipo de audio
10248,2812,2015,COMODORO RIVADAVIA,2 aires acondicionados
10249,2839,2015,COMODORO RIVADAVIA,"3 maquinas de coser rectas, 3 maquinas overlock"
10250,3481,2015,COMODORO RIVADAVIA,100 sillas
10251,3481,2015,COMODORO RIVADAVIA,"30 caballetes, 10 tablones"
10252,2865,2015,COMODORO RIVADAVIA,1 Led
10253,2790,2015,COMODORO RIVADAVIA,"10 mesas, 1 LCD 42"""
10254,2790,2015,COMODORO RIVADAVIA,100 sillas
10255,2802,2015,COMODORO RIVADAVIA,"30 caballetes, 10 tablones, 1 heladera"
10256,2793,2015,COMODORO RIVADAVIA,"1 cocina industrial, 1 freidora industrial"
10257,2818,2015,COMODORO RIVADAVIA,1 cocina industrial
10258,2794,2015,COMODORO RIVADAVIA,"1 videoproyector, 1 pantalla"
10259,2794,2015,COMODORO RIVADAVIA,1 aire acondicionado
10260,2792,2015,COMODORO RIVADAVIA,1 equipo de audio
10261,2807,2015,COMODORO RIVADAVIA,"1 procesadora industrial, 1 feezer"
10262,2789,2015,COMODORO RIVADAVIA,1 impresora
10263,2789,2015,COMODORO RIVADAVIA,100 sillas
10264,2796,2015,COMODORO RIVADAVIA,"1 LED 39"", 1 batidora de mesa"
10265,2786,2015,COMODORO RIVADAVIA,1 heladera
10266,2795,2015,COMODORO RIVADAVIA, 1 videoproyector
10267,1491,2015,28 DE JULIO,1 fotocopiadora
10268,1491,2015,28 DE JULIO,"1 home theater, 1 impresora multifuncion"
10269,1491,2015,28 DE JULIO,1 pc
10270,1954,2015,EL HOYO,1 LCD
